Name,Glasses
63088.png,0
63089.png,0
63090.png,1
63091.png,0
63092.png,0
63093.png,0
63094.png,0
63095.png,1
63096.png,1
63097.png,0
63098.png,1
63099.png,0
63100.png,0
63101.png,0
63102.png,0
63103.png,0
63104.png,0
63105.png,0
63106.png,1
63107.png,0
63108.png,0
63109.png,1
63110.png,0
63111.png,1
63112.png,0
63113.png,0
63114.png,1
63115.png,0
63116.png,0
63117.png,1
63118.png,0
63119.png,0
63120.png,1
63121.png,0
63122.png,0
63123.png,0
63124.png,1
63125.png,1
63126.png,0
63127.png,1
63128.png,1
63129.png,0
63130.png,0
63131.png,1
63132.png,0
63133.png,0
63134.png,1
63135.png,1
63136.png,0
63137.png,0
63138.png,1
63139.png,1
63140.png,0
63141.png,0
63142.png,0
63143.png,0
63144.png,0
63145.png,1
63146.png,0
63147.png,0
63148.png,0
63149.png,1
63150.png,1
63151.png,0
63152.png,1
63153.png,0
63154.png,0
63155.png,1
63156.png,0
63157.png,0
63158.png,1
63159.png,1
63160.png,0
63161.png,0
63162.png,0
63163.png,0
63164.png,0
63165.png,1
63166.png,0
63167.png,0
63168.png,0
63169.png,1
63170.png,0
63171.png,1
63172.png,1
63173.png,0
63174.png,1
63175.png,0
63176.png,1
63177.png,1
63178.png,0
63179.png,0
63180.png,0
63181.png,0
63182.png,1
63183.png,0
63184.png,0
63185.png,0
63186.png,0
63187.png,0
63188.png,0
63189.png,0
63190.png,0
63191.png,1
63192.png,0
63193.png,0
63194.png,0
63195.png,0
63196.png,0
63197.png,0
63198.png,0
63199.png,0
63200.png,0
63201.png,0
63202.png,0
63203.png,1
63204.png,0
63205.png,0
63206.png,0
63207.png,0
63208.png,0
63209.png,1
63210.png,0
63211.png,0
63212.png,0
63213.png,0
63214.png,0
63215.png,0
63216.png,0
63217.png,0
63218.png,0
63219.png,1
63220.png,0
63221.png,0
63222.png,0
63223.png,0
63224.png,1
63225.png,0
63226.png,0
63227.png,0
63228.png,0
63229.png,0
63230.png,1
63231.png,0
63232.png,0
63233.png,0
63234.png,0
63235.png,0
63236.png,0
63237.png,1
63238.png,0
63239.png,0
63240.png,0
63241.png,1
63242.png,0
63243.png,0
63244.png,0
63245.png,0
63246.png,0
63247.png,0
63248.png,0
63249.png,1
63250.png,1
63251.png,1
63252.png,0
63253.png,0
63254.png,0
63255.png,0
63256.png,0
63257.png,1
63258.png,1
63259.png,0
63260.png,1
63261.png,0
63262.png,0
63263.png,0
63264.png,0
63265.png,0
63266.png,0
63267.png,0
63268.png,0
63269.png,0
63270.png,0
63271.png,0
63272.png,0
63273.png,0
63274.png,0
63275.png,1
63276.png,0
63277.png,0
63278.png,0
63279.png,1
63280.png,1
63281.png,1
63282.png,0
63283.png,0
63284.png,0
63285.png,0
63286.png,0
63287.png,0
63288.png,0
63289.png,0
63290.png,0
63291.png,0
63292.png,0
63293.png,0
63294.png,0
63295.png,1
63296.png,1
63297.png,0
63298.png,1
63299.png,0
63300.png,1
63301.png,1
63302.png,0
63303.png,0
63304.png,0
63305.png,1
63306.png,0
63307.png,0
63308.png,0
63309.png,0
63310.png,1
63311.png,0
63312.png,0
63313.png,0
63314.png,1
63315.png,0
63316.png,1
63317.png,1
63318.png,1
63319.png,0
63320.png,0
63321.png,0
63322.png,0
63323.png,1
63324.png,0
63325.png,1
63326.png,0
63327.png,0
63328.png,1
63329.png,0
63330.png,1
63331.png,0
63332.png,0
63333.png,1
63334.png,0
63335.png,0
63336.png,1
63337.png,0
63338.png,1
63339.png,0
63340.png,1
63341.png,1
63342.png,0
63343.png,1
63344.png,1
63345.png,0
63346.png,0
63347.png,0
63348.png,0
63349.png,1
63350.png,1
63351.png,0
63352.png,1
63353.png,0
63354.png,0
63355.png,0
63356.png,1
63357.png,0
63358.png,0
63359.png,0
63360.png,0
63361.png,0
63362.png,0
63363.png,0
63364.png,1
63365.png,0
63366.png,0
63367.png,0
63368.png,1
63369.png,1
63370.png,0
63371.png,0
63372.png,0
63373.png,0
63374.png,0
63375.png,0
63376.png,0
63377.png,1
63378.png,0
63379.png,0
63380.png,1
63381.png,0
63382.png,0
63383.png,0
63384.png,0
63385.png,1
63386.png,0
63387.png,0
63388.png,0
63389.png,1
63390.png,0
63391.png,0
63392.png,0
63393.png,0
63394.png,0
63395.png,0
63396.png,0
63397.png,0
63398.png,0
63399.png,1
63400.png,1
63401.png,0
63402.png,0
63403.png,1
63404.png,0
63405.png,0
63406.png,1
63407.png,0
63408.png,0
63409.png,0
63410.png,1
63411.png,0
63412.png,0
63413.png,0
63414.png,0
63415.png,1
63416.png,0
63417.png,0
63418.png,1
63419.png,0
63420.png,0
63421.png,1
63422.png,0
63423.png,1
63424.png,1
63425.png,0
63426.png,1
63427.png,1
63428.png,0
63429.png,0
63430.png,0
63431.png,1
63432.png,0
63433.png,0
63434.png,1
63435.png,0
63436.png,0
63437.png,1
63438.png,1
63439.png,1
63440.png,1
63441.png,1
63442.png,1
63443.png,0
63444.png,0
63445.png,1
63446.png,1
63447.png,1
63448.png,1
63449.png,0
63450.png,1
63451.png,1
63452.png,1
63453.png,1
63454.png,1
63455.png,0
63456.png,0
63457.png,0
63458.png,0
63459.png,0
63460.png,1
63461.png,0
63462.png,0
63463.png,1
63464.png,0
63465.png,0
63466.png,1
63467.png,1
63468.png,0
63469.png,0
63470.png,0
63471.png,0
63472.png,1
63473.png,0
63474.png,1
63475.png,0
63476.png,0
63477.png,0
63478.png,0
63479.png,0
63480.png,1
63481.png,0
63482.png,0
63483.png,0
63484.png,0
63485.png,0
63486.png,0
63487.png,0
63488.png,0
63489.png,0
63490.png,1
63491.png,0
63492.png,0
63493.png,1
63494.png,0
63495.png,0
63496.png,0
63497.png,1
63498.png,0
63499.png,0
63500.png,1
63501.png,0
63502.png,1
63503.png,1
63504.png,1
63505.png,0
63506.png,1
63507.png,1
63508.png,0
63509.png,0
63510.png,0
63511.png,0
63512.png,0
63513.png,0
63514.png,0
63515.png,0
63516.png,0
63517.png,1
63518.png,0
63519.png,0
63520.png,0
63521.png,1
63522.png,0
63523.png,1
63524.png,0
63525.png,1
63526.png,1
63527.png,0
63528.png,0
63529.png,0
63530.png,1
63531.png,0
63532.png,1
63533.png,1
63534.png,0
63535.png,0
63536.png,0
63537.png,0
63538.png,0
63539.png,0
63540.png,0
63541.png,0
63542.png,0
63543.png,1
63544.png,0
63545.png,0
63546.png,0
63547.png,1
63548.png,1
63549.png,0
63550.png,0
63551.png,0
63552.png,0
63553.png,0
63554.png,0
63555.png,1
63556.png,0
63557.png,1
63558.png,0
63559.png,0
63560.png,0
63561.png,0
63562.png,0
63563.png,0
63564.png,1
63565.png,1
63566.png,1
63567.png,0
63568.png,0
63569.png,1
63570.png,0
63571.png,0
63572.png,0
63573.png,0
63574.png,0
63575.png,0
63576.png,0
63577.png,1
63578.png,1
63579.png,0
63580.png,0
63581.png,1
63582.png,0
63583.png,0
63584.png,0
63585.png,0
63586.png,0
63587.png,0
63588.png,1
63589.png,0
63590.png,0
63591.png,0
63592.png,1
63593.png,1
63594.png,0
63595.png,0
63596.png,0
63597.png,0
63598.png,1
63599.png,1
63600.png,0
63601.png,1
63602.png,1
63603.png,0
63604.png,1
63605.png,1
63606.png,1
63607.png,1
63608.png,0
63609.png,0
63610.png,0
63611.png,0
63612.png,0
63613.png,0
63614.png,0
63615.png,1
63616.png,1
63617.png,0
63618.png,1
63619.png,1
63620.png,0
63621.png,1
63622.png,1
63623.png,0
63624.png,0
63625.png,1
63626.png,1
63627.png,0
63628.png,0
63629.png,0
63630.png,1
63631.png,0
63632.png,1
63633.png,0
63634.png,1
63635.png,0
63636.png,0
63637.png,1
63638.png,1
63639.png,1
63640.png,0
63641.png,1
63642.png,1
63643.png,0
63644.png,0
63645.png,0
63646.png,1
63647.png,1
63648.png,0
63649.png,0
63650.png,1
63651.png,0
63652.png,1
63653.png,1
63654.png,1
63655.png,0
63656.png,0
63657.png,0
63658.png,0
63659.png,0
63660.png,1
63661.png,0
63662.png,0
63663.png,0
63664.png,1
63665.png,0
63666.png,0
63667.png,0
63668.png,0
63669.png,0
63670.png,0
63671.png,0
63672.png,1
63673.png,0
63674.png,1
63675.png,1
63676.png,0
63677.png,1
63678.png,1
63679.png,1
63680.png,0
63681.png,0
63682.png,0
63683.png,0
63684.png,1
63685.png,0
63686.png,0
63687.png,1
63688.png,0
63689.png,1
63690.png,0
63691.png,0
63692.png,0
63693.png,0
63694.png,1
63695.png,0
63696.png,0
63697.png,1
63698.png,1
63699.png,0
63700.png,0
63701.png,1
63702.png,1
63703.png,1
63704.png,0
63705.png,0
63706.png,1
63707.png,1
63708.png,0
63709.png,0
63710.png,0
63711.png,0
63712.png,0
63713.png,0
63714.png,0
63715.png,0
63716.png,0
63717.png,0
63718.png,1
63719.png,1
63720.png,1
63721.png,1
63722.png,0
63723.png,0
63724.png,1
63725.png,1
63726.png,0
63727.png,0
63728.png,1
63729.png,1
63730.png,0
63731.png,0
63732.png,0
63733.png,1
63734.png,0
63735.png,0
63736.png,1
63737.png,0
63738.png,1
63739.png,1
63740.png,1
63741.png,0
63742.png,0
63743.png,0
63744.png,1
63745.png,0
63746.png,0
63747.png,0
63748.png,0
63749.png,0
63750.png,0
63751.png,1
63752.png,0
63753.png,1
63754.png,0
63755.png,0
63756.png,0
63757.png,0
63758.png,0
63759.png,0
63760.png,0
63761.png,0
63762.png,0
63763.png,0
63764.png,0
63765.png,1
63766.png,1
63767.png,0
63768.png,1
63769.png,0
63770.png,0
63771.png,0
63772.png,0
63773.png,0
63774.png,0
63775.png,0
63776.png,0
63777.png,1
63778.png,0
63779.png,1
63780.png,1
63781.png,0
63782.png,0
63783.png,0
63784.png,1
63785.png,1
63786.png,0
63787.png,0
63788.png,0
63789.png,1
63790.png,0
63791.png,1
63792.png,1
63793.png,0
63794.png,0
63795.png,0
63796.png,0
63797.png,0
63798.png,0
63799.png,1
63800.png,1
63801.png,1
63802.png,0
63803.png,0
63804.png,0
63805.png,0
63806.png,1
63807.png,0
63808.png,0
63809.png,0
63810.png,1
63811.png,1
63812.png,0
63813.png,1
63814.png,1
63815.png,0
63816.png,0
63817.png,0
63818.png,0
63819.png,1
63820.png,1
63821.png,1
63822.png,0
63823.png,0
63824.png,0
63825.png,0
63826.png,0
63827.png,0
63828.png,1
63829.png,0
63830.png,0
63831.png,0
63832.png,1
63833.png,1
63834.png,0
63835.png,0
63836.png,0
63837.png,0
63838.png,1
63839.png,0
63840.png,1
63841.png,1
63842.png,1
63843.png,0
63844.png,0
63845.png,0
63846.png,1
63847.png,0
63848.png,1
63849.png,1
63850.png,0
63851.png,0
63852.png,0
63853.png,0
63854.png,1
63855.png,0
63856.png,0
63857.png,1
63858.png,0
63859.png,0
63860.png,0
63861.png,0
63862.png,1
63863.png,0
63864.png,1
63865.png,0
63866.png,0
63867.png,0
63868.png,0
63869.png,1
63870.png,0
63871.png,1
63872.png,0
63873.png,0
63874.png,0
63875.png,1
63876.png,0
63877.png,0
63878.png,0
63879.png,0
63880.png,0
63881.png,0
63882.png,1
63883.png,0
63884.png,0
63885.png,0
63886.png,1
63887.png,1
63888.png,0
63889.png,0
63890.png,1
63891.png,0
63892.png,0
63893.png,0
63894.png,0
63895.png,0
63896.png,1
63897.png,0
63898.png,0
63899.png,0
63900.png,0
63901.png,0
63902.png,0
63903.png,1
63904.png,0
63905.png,1
63906.png,1
63907.png,1
63908.png,1
63909.png,1
63910.png,1
63911.png,0
63912.png,1
63913.png,1
63914.png,0
63915.png,0
63916.png,1
63917.png,0
63918.png,0
63919.png,1
63920.png,1
63921.png,0
63922.png,0
63923.png,1
63924.png,1
63925.png,0
63926.png,0
63927.png,0
63928.png,1
63929.png,0
63930.png,0
63931.png,1
63932.png,0
63933.png,1
63934.png,1
63935.png,0
63936.png,0
63937.png,0
63938.png,0
63939.png,0
63940.png,0
63941.png,0
63942.png,1
63943.png,0
63944.png,0
63945.png,1
63946.png,1
63947.png,0
63948.png,0
63949.png,0
63950.png,0
63951.png,0
63952.png,0
63953.png,1
63954.png,0
63955.png,1
63956.png,1
63957.png,0
63958.png,0
63959.png,0
63960.png,0
63961.png,1
63962.png,1
63963.png,0
63964.png,1
63965.png,0
63966.png,1
63967.png,0
63968.png,0
63969.png,1
63970.png,0
63971.png,1
63972.png,0
63973.png,1
63974.png,0
63975.png,0
63976.png,0
63977.png,1
63978.png,0
63979.png,1
63980.png,0
63981.png,0
63982.png,1
63983.png,0
63984.png,0
63985.png,0
63986.png,0
63987.png,0
63988.png,0
63989.png,0
63990.png,1
63991.png,1
63992.png,1
63993.png,0
63994.png,0
63995.png,1
63996.png,1
63997.png,1
63998.png,0
63999.png,1
64000.png,0
64001.png,1
64002.png,1
64003.png,0
64004.png,0
64005.png,1
64006.png,1
64007.png,0
64008.png,1
64009.png,0
64010.png,0
64011.png,1
64012.png,0
64013.png,1
64014.png,1
64015.png,0
64016.png,0
64017.png,0
64018.png,0
64019.png,0
64020.png,0
64021.png,1
64022.png,0
64023.png,1
64024.png,1
64025.png,0
64026.png,1
64027.png,0
64028.png,0
64029.png,0
64030.png,1
64031.png,0
64032.png,0
64033.png,0
64034.png,0
64035.png,1
64036.png,0
64037.png,0
64038.png,0
64039.png,1
64040.png,0
64041.png,1
64042.png,1
64043.png,0
64044.png,0
64045.png,0
64046.png,0
64047.png,0
64048.png,0
64049.png,0
64050.png,0
64051.png,1
64052.png,0
64053.png,0
64054.png,0
64055.png,0
64056.png,0
64057.png,0
64058.png,0
64059.png,0
64060.png,0
64061.png,1
64062.png,0
64063.png,0
64064.png,1
64065.png,0
64066.png,1
64067.png,1
64068.png,1
64069.png,0
64070.png,0
64071.png,0
64072.png,0
64073.png,0
64074.png,0
64075.png,1
64076.png,0
64077.png,0
64078.png,0
64079.png,1
64080.png,0
64081.png,1
64082.png,0
64083.png,0
64084.png,0
64085.png,0
64086.png,1
64087.png,0
64088.png,1
64089.png,1
64090.png,0
64091.png,0
64092.png,1
64093.png,0
64094.png,1
64095.png,1
64096.png,0
64097.png,0
64098.png,1
64099.png,1
64100.png,0
64101.png,0
64102.png,0
64103.png,0
64104.png,1
64105.png,1
64106.png,1
64107.png,1
64108.png,0
64109.png,0
64110.png,1
64111.png,0
64112.png,0
64113.png,1
64114.png,0
64115.png,0
64116.png,0
64117.png,0
64118.png,0
64119.png,0
64120.png,0
64121.png,0
64122.png,0
64123.png,0
64124.png,0
64125.png,0
64126.png,0
64127.png,0
64128.png,0
64129.png,0
64130.png,0
64131.png,0
64132.png,0
64133.png,1
64134.png,1
64135.png,0
64136.png,1
64137.png,0
64138.png,1
64139.png,1
64140.png,1
64141.png,1
64142.png,1
64143.png,0
64144.png,0
64145.png,1
64146.png,0
64147.png,0
64148.png,0
64149.png,0
64150.png,0
64151.png,0
64152.png,0
64153.png,0
64154.png,1
64155.png,1
64156.png,0
64157.png,0
64158.png,0
64159.png,1
64160.png,0
64161.png,0
64162.png,0
64163.png,0
64164.png,0
64165.png,0
64166.png,1
64167.png,0
64168.png,1
64169.png,1
64170.png,0
64171.png,0
64172.png,1
64173.png,0
64174.png,1
64175.png,1
64176.png,1
64177.png,0
64178.png,0
64179.png,1
64180.png,0
64181.png,0
64182.png,0
64183.png,1
64184.png,1
64185.png,1
64186.png,1
64187.png,0
64188.png,0
64189.png,0
64190.png,1
64191.png,1
64192.png,1
64193.png,1
64194.png,0
64195.png,1
64196.png,0
64197.png,0
64198.png,0
64199.png,1
64200.png,1
64201.png,1
64202.png,0
64203.png,1
64204.png,1
64205.png,0
64206.png,0
64207.png,0
64208.png,0
64209.png,0
64210.png,1
64211.png,0
64212.png,1
64213.png,0
64214.png,0
64215.png,0
64216.png,1
64217.png,0
64218.png,0
64219.png,1
64220.png,0
64221.png,1
64222.png,0
64223.png,0
64224.png,1
64225.png,0
64226.png,0
64227.png,0
64228.png,0
64229.png,0
64230.png,1
64231.png,0
64232.png,0
64233.png,1
64234.png,0
64235.png,1
64236.png,1
64237.png,0
64238.png,0
64239.png,0
64240.png,1
64241.png,1
64242.png,0
64243.png,1
64244.png,0
64245.png,0
64246.png,0
64247.png,0
64248.png,0
64249.png,0
64250.png,0
64251.png,1
64252.png,0
64253.png,0
64254.png,0
64255.png,0
64256.png,0
64257.png,0
64258.png,1
64259.png,0
64260.png,1
64261.png,0
64262.png,0
64263.png,0
64264.png,1
64265.png,0
64266.png,1
64267.png,0
64268.png,1
64269.png,1
64270.png,1
64271.png,0
64272.png,0
64273.png,1
64274.png,0
64275.png,0
64276.png,1
64277.png,1
64278.png,0
64279.png,0
64280.png,0
64281.png,1
64282.png,0
64283.png,0
64284.png,0
64285.png,1
64286.png,0
64287.png,0
64288.png,1
64289.png,0
64290.png,0
64291.png,0
64292.png,0
64293.png,1
64294.png,0
64295.png,0
64296.png,1
64297.png,0
64298.png,1
64299.png,1
64300.png,0
64301.png,1
64302.png,1
64303.png,1
64304.png,0
64305.png,0
64306.png,0
64307.png,0
64308.png,0
64309.png,0
64310.png,0
64311.png,1
64312.png,1
64313.png,0
64314.png,0
64315.png,0
64316.png,0
64317.png,1
64318.png,0
64319.png,0
64320.png,0
64321.png,0
64322.png,1
64323.png,0
64324.png,0
64325.png,0
64326.png,0
64327.png,0
64328.png,0
64329.png,1
64330.png,0
64331.png,0
64332.png,0
64333.png,1
64334.png,1
64335.png,0
64336.png,1
64337.png,0
64338.png,1
64339.png,0
64340.png,0
64341.png,0
64342.png,0
64343.png,0
64344.png,1
64345.png,0
64346.png,0
64347.png,0
64348.png,0
64349.png,0
64350.png,0
64351.png,0
64352.png,0
64353.png,0
64354.png,0
64355.png,0
64356.png,0
64357.png,0
64358.png,0
64359.png,1
64360.png,0
64361.png,1
64362.png,0
64363.png,0
64364.png,1
64365.png,0
64366.png,0
64367.png,0
64368.png,0
64369.png,0
64370.png,0
64371.png,1
64372.png,0
64373.png,0
64374.png,0
64375.png,0
64376.png,0
64377.png,1
64378.png,1
64379.png,0
64380.png,0
64381.png,1
64382.png,0
64383.png,0
64384.png,1
64385.png,1
64386.png,0
64387.png,0
64388.png,0
64389.png,0
64390.png,0
64391.png,1
64392.png,0
64393.png,0
64394.png,0
64395.png,0
64396.png,1
64397.png,1
64398.png,0
64399.png,0
64400.png,1
64401.png,1
64402.png,0
64403.png,0
64404.png,0
64405.png,1
64406.png,0
64407.png,1
64408.png,0
64409.png,1
64410.png,0
64411.png,0
64412.png,1
64413.png,0
64414.png,0
64415.png,0
64416.png,0
64417.png,1
64418.png,1
64419.png,0
64420.png,0
64421.png,1
64422.png,1
64423.png,0
64424.png,0
64425.png,0
64426.png,1
64427.png,0
64428.png,0
64429.png,0
64430.png,0
64431.png,0
64432.png,0
64433.png,1
64434.png,0
64435.png,1
64436.png,1
64437.png,0
64438.png,0
64439.png,1
64440.png,1
64441.png,1
64442.png,0
64443.png,0
64444.png,0
64445.png,1
64446.png,1
64447.png,0
64448.png,0
64449.png,0
64450.png,0
64451.png,0
64452.png,0
64453.png,0
64454.png,0
64455.png,0
64456.png,0
64457.png,0
64458.png,0
64459.png,0
64460.png,0
64461.png,1
64462.png,1
64463.png,1
64464.png,1
64465.png,1
64466.png,1
64467.png,0
64468.png,1
64469.png,0
64470.png,0
64471.png,0
64472.png,0
64473.png,0
64474.png,0
64475.png,1
64476.png,1
64477.png,1
64478.png,0
64479.png,0
64480.png,1
64481.png,0
64482.png,1
64483.png,1
64484.png,0
64485.png,0
64486.png,0
64487.png,0
64488.png,1
64489.png,0
64490.png,1
64491.png,1
64492.png,1
64493.png,0
64494.png,0
64495.png,0
64496.png,0
64497.png,0
64498.png,1
64499.png,0
64500.png,0
64501.png,0
64502.png,1
64503.png,0
64504.png,1
64505.png,0
64506.png,0
64507.png,1
64508.png,0
64509.png,1
64510.png,0
64511.png,0
64512.png,1
64513.png,0
64514.png,0
64515.png,0
64516.png,1
64517.png,0
64518.png,0
64519.png,0
64520.png,1
64521.png,0
64522.png,1
64523.png,1
64524.png,0
64525.png,1
64526.png,0
64527.png,1
64528.png,1
64529.png,0
64530.png,1
64531.png,0
64532.png,0
64533.png,1
64534.png,0
64535.png,0
64536.png,1
64537.png,0
64538.png,0
64539.png,1
64540.png,0
64541.png,0
64542.png,1
64543.png,0
64544.png,0
64545.png,1
64546.png,0
64547.png,0
64548.png,1
64549.png,0
64550.png,0
64551.png,0
64552.png,0
64553.png,0
64554.png,0
64555.png,0
64556.png,1
64557.png,0
64558.png,0
64559.png,0
64560.png,0
64561.png,0
64562.png,1
64563.png,0
64564.png,0
64565.png,0
64566.png,0
64567.png,0
64568.png,1
64569.png,1
64570.png,1
64571.png,1
64572.png,0
64573.png,1
64574.png,1
64575.png,0
64576.png,0
64577.png,0
64578.png,0
64579.png,1
64580.png,1
64581.png,0
64582.png,0
64583.png,0
64584.png,1
64585.png,0
64586.png,1
64587.png,1
64588.png,0
64589.png,1
64590.png,1
64591.png,0
64592.png,1
64593.png,1
64594.png,0
64595.png,0
64596.png,0
64597.png,1
64598.png,0
64599.png,0
64600.png,1
64601.png,0
64602.png,0
64603.png,0
64604.png,1
64605.png,1
64606.png,0
64607.png,1
64608.png,1
64609.png,0
64610.png,0
64611.png,0
64612.png,0
64613.png,1
64614.png,0
64615.png,0
64616.png,0
64617.png,0
64618.png,1
64619.png,1
64620.png,1
64621.png,0
64622.png,1
64623.png,0
64624.png,0
64625.png,1
64626.png,0
64627.png,0
64628.png,1
64629.png,0
64630.png,0
64631.png,0
64632.png,1
64633.png,1
64634.png,0
64635.png,0
64636.png,1
64637.png,0
64638.png,0
64639.png,0
64640.png,0
64641.png,1
64642.png,1
64643.png,0
64644.png,0
64645.png,0
64646.png,0
64647.png,0
64648.png,0
64649.png,0
64650.png,0
64651.png,0
64652.png,0
64653.png,1
64654.png,1
64655.png,0
64656.png,0
64657.png,1
64658.png,1
64659.png,1
64660.png,0
64661.png,1
64662.png,0
64663.png,1
64664.png,0
64665.png,0
64666.png,0
64667.png,0
64668.png,1
64669.png,0
64670.png,1
64671.png,1
64672.png,0
64673.png,1
64674.png,0
64675.png,0
64676.png,1
64677.png,0
64678.png,0
64679.png,0
64680.png,0
64681.png,1
64682.png,0
64683.png,1
64684.png,0
64685.png,1
64686.png,1
64687.png,0
64688.png,0
64689.png,0
64690.png,1
64691.png,0
64692.png,0
64693.png,1
64694.png,0
64695.png,0
64696.png,0
64697.png,0
64698.png,1
64699.png,0
64700.png,1
64701.png,0
64702.png,1
64703.png,1
64704.png,1
64705.png,0
64706.png,0
64707.png,0
64708.png,1
64709.png,1
64710.png,0
64711.png,0
64712.png,0
64713.png,0
64714.png,0
64715.png,0
64716.png,1
64717.png,0
64718.png,1
64719.png,0
64720.png,1
64721.png,0
64722.png,0
64723.png,1
64724.png,0
64725.png,0
64726.png,0
64727.png,0
64728.png,0
64729.png,0
64730.png,0
64731.png,1
64732.png,0
64733.png,1
64734.png,0
64735.png,0
64736.png,0
64737.png,0
64738.png,0
64739.png,0
64740.png,0
64741.png,0
64742.png,0
64743.png,0
64744.png,1
64745.png,1
64746.png,1
64747.png,0
64748.png,1
64749.png,0
64750.png,1
64751.png,0
64752.png,0
64753.png,0
64754.png,0
64755.png,0
64756.png,0
64757.png,1
64758.png,0
64759.png,1
64760.png,0
64761.png,0
64762.png,0
64763.png,0
64764.png,1
64765.png,1
64766.png,0
64767.png,0
64768.png,0
64769.png,0
64770.png,0
64771.png,1
64772.png,1
64773.png,0
64774.png,0
64775.png,0
64776.png,1
64777.png,0
64778.png,1
64779.png,0
64780.png,1
64781.png,0
64782.png,0
64783.png,1
64784.png,0
64785.png,0
64786.png,1
64787.png,0
64788.png,1
64789.png,0
64790.png,1
64791.png,0
64792.png,0
64793.png,0
64794.png,1
64795.png,1
64796.png,1
64797.png,1
64798.png,0
64799.png,0
64800.png,0
64801.png,0
64802.png,0
64803.png,0
64804.png,1
64805.png,0
64806.png,0
64807.png,0
64808.png,1
64809.png,0
64810.png,1
64811.png,0
64812.png,1
64813.png,1
64814.png,0
64815.png,1
64816.png,0
64817.png,0
64818.png,0
64819.png,0
64820.png,1
64821.png,1
64822.png,1
64823.png,0
64824.png,0
64825.png,1
64826.png,0
64827.png,0
64828.png,1
64829.png,1
64830.png,0
64831.png,1
64832.png,0
64833.png,0
64834.png,0
64835.png,1
64836.png,0
64837.png,1
64838.png,1
64839.png,1
64840.png,1
64841.png,1
64842.png,1
64843.png,0
64844.png,1
64845.png,0
64846.png,0
64847.png,1
64848.png,0
64849.png,0
64850.png,1
64851.png,1
64852.png,0
64853.png,0
64854.png,0
64855.png,0
64856.png,0
64857.png,1
64858.png,0
64859.png,0
64860.png,0
64861.png,0
64862.png,1
64863.png,1
64864.png,0
64865.png,0
64866.png,1
64867.png,0
64868.png,0
64869.png,1
64870.png,0
64871.png,1
64872.png,0
64873.png,1
64874.png,1
64875.png,0
64876.png,0
64877.png,0
64878.png,0
64879.png,1
64880.png,0
64881.png,0
64882.png,0
64883.png,0
64884.png,0
64885.png,0
64886.png,1
64887.png,0
64888.png,0
64889.png,1
64890.png,0
64891.png,0
64892.png,0
64893.png,1
64894.png,0
64895.png,1
64896.png,0
64897.png,0
64898.png,0
64899.png,0
64900.png,0
64901.png,0
64902.png,1
64903.png,0
64904.png,1
64905.png,0
64906.png,0
64907.png,0
64908.png,0
64909.png,0
64910.png,0
64911.png,0
64912.png,0
64913.png,1
64914.png,1
64915.png,0
64916.png,0
64917.png,0
64918.png,0
64919.png,1
64920.png,0
64921.png,0
64922.png,1
64923.png,0
64924.png,1
64925.png,0
64926.png,0
64927.png,1
64928.png,0
64929.png,0
64930.png,0
64931.png,0
64932.png,1
64933.png,0
64934.png,0
64935.png,0
64936.png,0
64937.png,0
64938.png,1
64939.png,0
64940.png,1
64941.png,1
64942.png,0
64943.png,0
64944.png,1
64945.png,0
64946.png,0
64947.png,0
64948.png,1
64949.png,1
64950.png,0
64951.png,0
64952.png,0
64953.png,1
64954.png,0
64955.png,1
64956.png,1
64957.png,0
64958.png,0
64959.png,1
64960.png,0
64961.png,1
64962.png,0
64963.png,0
64964.png,1
64965.png,1
64966.png,1
64967.png,1
64968.png,0
64969.png,0
64970.png,0
64971.png,1
64972.png,0
64973.png,0
64974.png,1
64975.png,1
64976.png,1
64977.png,0
64978.png,1
64979.png,0
64980.png,0
64981.png,0
64982.png,0
64983.png,0
64984.png,1
64985.png,0
64986.png,0
64987.png,1
64988.png,0
64989.png,1
64990.png,1
64991.png,1
64992.png,1
64993.png,0
64994.png,1
64995.png,1
64996.png,1
64997.png,1
64998.png,0
64999.png,0
65000.png,0
65001.png,0
65002.png,0
65003.png,0
65004.png,0
65005.png,0
65006.png,0
65007.png,0
65008.png,0
65009.png,0
65010.png,0
65011.png,0
65012.png,0
65013.png,1
65014.png,0
65015.png,1
65016.png,0
65017.png,1
65018.png,1
65019.png,1
65020.png,1
65021.png,0
65022.png,1
65023.png,0
65024.png,0
65025.png,1
65026.png,0
65027.png,0
65028.png,0
65029.png,0
65030.png,0
65031.png,0
65032.png,0
65033.png,1
65034.png,1
65035.png,1
65036.png,0
65037.png,0
65038.png,0
65039.png,0
65040.png,0
65041.png,0
65042.png,1
65043.png,1
65044.png,0
65045.png,1
65046.png,0
65047.png,0
65048.png,0
65049.png,0
65050.png,0
65051.png,1
65052.png,0
65053.png,0
65054.png,0
65055.png,0
65056.png,0
65057.png,0
65058.png,0
65059.png,1
65060.png,1
65061.png,1
65062.png,0
65063.png,0
65064.png,0
65065.png,0
65066.png,1
65067.png,0
65068.png,0
65069.png,1
65070.png,0
65071.png,0
65072.png,1
65073.png,0
65074.png,0
65075.png,1
65076.png,0
65077.png,1
65078.png,0
65079.png,0
65080.png,1
65081.png,0
65082.png,0
65083.png,0
65084.png,1
65085.png,1
