,Unnamed: 0,Name,FacialExp,Glasses,Gender,Race
20306,15841,21400.png,neutral,1,Woman,asian
20307,15843,21402.png,neutral,0,Woman,white
20308,15848,21407.png,pos,1,Woman,white
20309,15849,21408.png,pos,0,Woman,white
20310,15856,21415.png,pos,0,Woman,asian
20311,15860,21419.png,neutral,1,Woman,asian
20312,15864,21423.png,neutral,0,Woman,white
20313,15867,21426.png,pos,0,Woman,asian
20314,15871,21430.png,pos,1,Woman,white
20315,15876,21435.png,pos,0,Woman,white
20316,15877,21436.png,pos,0,Woman,white
20317,15878,21437.png,pos,0,Woman,white
20318,15879,21438.png,pos,1,Woman,white
20319,15884,21443.png,neutral,0,Woman,white
20320,15888,21447.png,pos,0,Woman,asian
20321,15892,21451.png,pos,0,Woman,white
20322,15893,21452.png,pos,0,Woman,asian
20323,15904,21463.png,pos,0,Woman,asian
20324,15908,21467.png,pos,0,Woman,white
20325,15909,21468.png,pos,0,Woman,white
20326,15910,21469.png,pos,0,Woman,asian
20327,15912,21471.png,pos,0,Woman,white
20328,15913,21472.png,pos,0,Woman,white
20329,15914,21473.png,pos,0,Woman,white
20330,15916,21475.png,pos,0,Woman,asian
20331,15918,21477.png,neutral,0,Woman,asian
20332,15920,21479.png,pos,0,Woman,asian
20333,15923,21482.png,pos,0,Woman,white
20334,15925,21484.png,pos,1,Woman,white
20335,15927,21486.png,neutral,0,Woman,white
20336,15928,21487.png,pos,1,Woman,white
20337,15929,21488.png,neutral,0,Woman,white
20338,15931,21490.png,neutral,0,Woman,white
20339,15934,21493.png,neutral,1,Woman,asian
20340,15939,21498.png,neutral,0,Woman,asian
20341,15940,21499.png,pos,1,Woman,asian
20342,15945,21504.png,pos,0,Woman,white
20343,15947,21506.png,pos,1,Woman,white
20344,15948,21507.png,neutral,0,Woman,asian
20345,15956,21515.png,pos,1,Woman,white
20346,15957,21516.png,pos,0,Woman,white
20347,15958,21517.png,pos,0,Woman,asian
20348,15970,21529.png,neutral,1,Woman,white
20349,15971,21530.png,pos,0,Woman,white
20350,15982,21541.png,pos,1,Woman,asian
20351,15986,21545.png,pos,1,Woman,white
20352,15992,21551.png,neutral,0,Woman,asian
20353,15994,21553.png,neutral,0,Woman,asian
20354,15995,21554.png,pos,0,Woman,white
20355,15996,21555.png,pos,0,Woman,white
20356,15997,21556.png,neutral,1,Woman,asian
20357,16004,21563.png,neutral,1,Woman,white
20358,16005,21564.png,pos,0,Woman,white
20359,16008,21567.png,pos,0,Woman,white
20360,16010,21569.png,neutral,1,Woman,asian
20361,16011,21570.png,neutral,0,Woman,white
20362,16013,21572.png,pos,0,Woman,white
20363,16014,21573.png,pos,0,Woman,white
20364,16022,21581.png,pos,1,Woman,white
20365,16027,21586.png,neutral,0,Woman,white
20366,16029,21588.png,pos,0,Woman,white
20367,16039,21598.png,pos,0,Woman,white
20368,16040,21599.png,pos,0,Woman,asian
20369,16048,21607.png,neutral,1,Woman,asian
20370,16049,21608.png,pos,0,Woman,asian
20371,16050,21609.png,pos,0,Woman,white
20372,16052,21611.png,pos,0,Woman,asian
20373,16055,21614.png,pos,0,Woman,white
20374,16057,21616.png,pos,0,Woman,white
20375,16061,21620.png,pos,0,Woman,white
20376,16062,21621.png,pos,0,Woman,asian
20377,16072,21631.png,neutral,0,Woman,white
20378,16074,21633.png,pos,1,Woman,white
20379,16078,21637.png,pos,0,Woman,white
20380,16079,21638.png,pos,0,Woman,asian
20381,16085,21644.png,pos,0,Woman,white
20382,16086,21645.png,pos,0,Woman,white
20383,16089,21648.png,neutral,0,Woman,white
20384,16090,21649.png,neutral,0,Woman,asian
20385,16092,21651.png,neutral,0,Woman,white
20386,16095,21654.png,pos,1,Woman,asian
20387,16096,21655.png,pos,1,Woman,white
20388,16101,21660.png,pos,1,Woman,asian
20389,16103,21662.png,pos,0,Woman,white
20390,16109,21668.png,pos,1,Woman,white
20391,16120,21679.png,pos,0,Woman,white
20392,16121,21680.png,neutral,0,Woman,white
20393,16122,21681.png,neutral,0,Woman,asian
20394,16124,21683.png,pos,0,Woman,white
20395,16125,21684.png,neutral,0,Woman,asian
20396,16128,21687.png,neutral,0,Woman,white
20397,16130,21689.png,pos,0,Woman,white
20398,16136,21695.png,pos,0,Woman,white
20399,16145,21704.png,neutral,0,Woman,asian
20400,16147,21706.png,pos,0,Woman,asian
20401,16148,21707.png,pos,0,Woman,white
20402,16154,21713.png,pos,0,Woman,white
20403,16155,21714.png,pos,0,Woman,white
20404,16156,21715.png,pos,0,Woman,white
20405,16160,21719.png,neutral,0,Woman,asian
20406,16161,21720.png,pos,1,Woman,white
20407,16163,21722.png,pos,0,Woman,white
20408,16165,21724.png,pos,0,Woman,white
20409,16169,21728.png,pos,0,Woman,white
20410,16180,21739.png,pos,0,Woman,white
20411,16182,21741.png,pos,0,Woman,white
20412,16187,21746.png,pos,0,Woman,white
20413,16192,21751.png,pos,0,Woman,asian
20414,16195,21754.png,pos,0,Woman,asian
20415,16197,21756.png,neutral,0,Woman,asian
20416,16201,21760.png,pos,0,Woman,white
20417,16203,21762.png,pos,1,Woman,white
20418,16204,21763.png,neutral,0,Woman,asian
20419,16207,21766.png,pos,0,Woman,white
20420,16209,21768.png,neutral,0,Woman,asian
20421,16210,21769.png,pos,0,Woman,asian
20422,16215,21774.png,pos,0,Woman,white
20423,16217,21776.png,pos,0,Woman,white
20424,16221,21780.png,pos,0,Woman,white
20425,16224,21783.png,pos,1,Woman,white
20426,16225,21784.png,pos,0,Woman,white
20427,16226,21785.png,pos,0,Woman,white
20428,16228,21787.png,pos,0,Woman,white
20429,16234,21793.png,pos,0,Woman,white
20430,16235,21794.png,pos,0,Woman,white
20431,16237,21796.png,neutral,0,Woman,white
20432,16240,21799.png,pos,0,Woman,white
20433,16243,21802.png,pos,0,Woman,white
20434,16253,21812.png,pos,0,Woman,white
20435,16254,21813.png,neutral,0,Woman,white
20436,16255,21814.png,neutral,0,Woman,white
20437,16256,21815.png,pos,0,Woman,white
20438,16257,21816.png,neutral,1,Woman,asian
20439,16260,21819.png,neutral,0,Woman,white
20440,16263,21822.png,pos,0,Woman,white
20441,16266,21825.png,pos,0,Woman,white
20442,16267,21826.png,neutral,0,Woman,asian
20443,16269,21828.png,pos,1,Woman,white
20444,16274,21833.png,pos,0,Woman,white
20445,16275,21834.png,pos,0,Woman,white
20446,16276,21835.png,neutral,0,Woman,asian
20447,16280,21839.png,pos,0,Woman,asian
20448,16281,21840.png,pos,1,Woman,white
20449,16284,21843.png,pos,1,Woman,white
20450,16292,21851.png,neutral,0,Woman,white
20451,16297,21856.png,pos,0,Woman,white
20452,16306,21865.png,neutral,0,Woman,white
20453,16308,21867.png,pos,1,Woman,white
20454,16319,21878.png,pos,0,Woman,white
20455,16325,21884.png,pos,0,Woman,white
20456,16328,21887.png,pos,0,Woman,white
20457,16337,21896.png,neutral,0,Woman,asian
20458,16338,21897.png,pos,1,Woman,white
20459,16343,21902.png,pos,0,Woman,white
20460,16346,21905.png,pos,0,Woman,white
20461,16347,21906.png,pos,0,Woman,white
20462,16351,21910.png,pos,0,Woman,white
20463,16354,21913.png,pos,0,Woman,white
20464,16364,21923.png,neutral,0,Woman,white
20465,16365,21924.png,neutral,0,Woman,white
20466,16373,21932.png,neutral,0,Woman,white
20467,16374,21933.png,pos,1,Woman,asian
20468,16375,21934.png,pos,1,Woman,white
20469,16379,21938.png,pos,0,Woman,white
20470,16381,21940.png,pos,0,Woman,asian
20471,16387,21946.png,neutral,0,Woman,white
20472,16388,21947.png,pos,0,Woman,asian
20473,16391,21950.png,pos,1,Woman,asian
20474,16392,21951.png,pos,0,Woman,white
20475,16393,21952.png,neutral,0,Woman,white
20476,16401,21960.png,pos,0,Woman,white
20477,16404,21963.png,pos,0,Woman,asian
20478,16405,21964.png,pos,0,Woman,white
20479,16406,21965.png,pos,0,Woman,white
20480,16411,21970.png,neutral,0,Woman,white
20481,16412,21971.png,pos,0,Woman,asian
20482,16413,21972.png,pos,0,Woman,asian
20483,16415,21974.png,pos,0,Woman,asian
20484,16417,21976.png,pos,0,Woman,white
20485,16422,21981.png,pos,0,Woman,white
20486,16424,21983.png,pos,0,Woman,white
20487,16426,21985.png,neutral,0,Woman,white
20488,16430,21989.png,pos,0,Woman,white
20489,16445,22004.png,pos,0,Woman,white
20490,16448,22007.png,pos,0,Woman,asian
20491,16451,22010.png,pos,0,Woman,white
20492,16452,22011.png,pos,0,Woman,white
20493,16453,22012.png,pos,1,Woman,white
20494,16454,22013.png,pos,1,Woman,white
20495,16458,22017.png,neutral,0,Woman,white
20496,16461,22020.png,neutral,1,Woman,white
20497,16468,22027.png,pos,0,Woman,white
20498,16469,22028.png,pos,0,Woman,asian
20499,16470,22029.png,neutral,0,Woman,white
20500,16479,22038.png,pos,0,Woman,white
20501,16480,22039.png,pos,0,Woman,white
20502,16482,22041.png,pos,1,Woman,white
20503,16483,22042.png,pos,0,Woman,white
20504,16485,22044.png,pos,0,Woman,white
20505,16487,22046.png,pos,1,Woman,white
20506,16491,22050.png,pos,0,Woman,white
20507,16495,22054.png,pos,0,Woman,white
20508,16501,22060.png,neutral,0,Woman,asian
20509,16508,22067.png,pos,0,Woman,asian
20510,16511,22070.png,neutral,0,Woman,asian
20511,16512,22071.png,pos,0,Woman,white
20512,16515,22074.png,pos,0,Woman,asian
20513,16516,22075.png,pos,0,Woman,white
20514,16517,22076.png,pos,0,Woman,white
20515,16518,22077.png,pos,0,Woman,white
20516,16524,22083.png,pos,1,Woman,white
20517,16527,22086.png,pos,0,Woman,white
20518,16543,22102.png,neutral,0,Woman,asian
20519,16544,22103.png,neutral,0,Woman,asian
20520,16546,22105.png,neutral,1,Woman,white
20521,16547,22106.png,neutral,0,Woman,asian
20522,16553,22112.png,neutral,0,Woman,asian
20523,16556,22115.png,pos,0,Woman,white
20524,16559,22118.png,pos,0,Woman,white
20525,16563,22122.png,pos,0,Woman,asian
20526,16564,22123.png,pos,1,Woman,white
20527,16565,22124.png,pos,0,Woman,white
20528,16569,22128.png,pos,0,Woman,asian
20529,16570,22129.png,neutral,0,Woman,white
20530,16571,22130.png,neutral,0,Woman,white
20531,16577,22136.png,pos,0,Woman,white
20532,16579,22138.png,pos,1,Woman,white
20533,16582,22141.png,pos,1,Woman,white
20534,16583,22142.png,pos,0,Woman,white
20535,16584,22143.png,pos,0,Woman,white
20536,16587,22146.png,pos,0,Woman,white
20537,16589,22148.png,pos,0,Woman,white
20538,16595,22154.png,neutral,0,Woman,asian
20539,16598,22157.png,pos,1,Woman,white
20540,16601,22160.png,pos,0,Woman,white
20541,16603,22162.png,neutral,0,Woman,asian
20542,16604,22163.png,pos,0,Woman,asian
20543,16613,22172.png,neutral,1,Woman,white
20544,16617,22176.png,pos,0,Woman,white
20545,16619,22178.png,pos,0,Woman,white
20546,16621,22180.png,pos,0,Woman,white
20547,16623,22182.png,neutral,0,Woman,white
20548,16624,22183.png,pos,0,Woman,white
20549,16626,22185.png,pos,0,Woman,white
20550,16629,22188.png,pos,0,Woman,asian
20551,16638,22197.png,pos,1,Woman,white
20552,16641,22200.png,pos,0,Woman,white
20553,16643,22202.png,pos,0,Woman,white
20554,16654,22213.png,pos,0,Woman,white
20555,16658,22217.png,pos,0,Woman,white
20556,16663,22222.png,pos,0,Woman,white
20557,16665,22224.png,pos,0,Woman,white
20558,16666,22225.png,neutral,0,Woman,asian
20559,16667,22226.png,pos,0,Woman,white
20560,16668,22227.png,pos,0,Woman,white
20561,16675,22234.png,pos,1,Woman,white
20562,16678,22237.png,pos,0,Woman,asian
20563,16684,22243.png,neutral,0,Woman,white
20564,16686,22245.png,pos,0,Woman,white
20565,16692,22251.png,neutral,0,Woman,white
20566,16697,22256.png,pos,0,Woman,white
20567,16702,22261.png,neutral,1,Woman,white
20568,16703,22262.png,pos,0,Woman,white
20569,16706,22265.png,pos,0,Woman,white
20570,16711,22270.png,neutral,0,Woman,asian
20571,16712,22271.png,pos,0,Woman,white
20572,16715,22274.png,neutral,0,Woman,white
20573,16719,22278.png,pos,0,Woman,white
20574,16723,22282.png,pos,1,Woman,white
20575,16727,22286.png,pos,1,Woman,white
20576,16731,22290.png,pos,0,Woman,white
20577,16733,22292.png,pos,0,Woman,asian
20578,16737,22296.png,pos,0,Woman,white
20579,16738,22297.png,pos,0,Woman,white
20580,16739,22298.png,pos,0,Woman,white
20581,16745,22304.png,neutral,0,Woman,white
20582,16749,22308.png,neutral,1,Woman,asian
20583,16750,22309.png,pos,1,Woman,asian
20584,16751,22310.png,pos,1,Woman,white
20585,3,00003.png,neutral,0,Man,asian
20586,7,00007.png,pos,0,Man,asian
20587,9,00009.png,pos,1,Man,asian
20588,12,00012.png,neutral,0,Man,asian
20589,14,00014.png,pos,0,Man,asian
20590,16,00016.png,pos,0,Man,asian
20591,20,00020.png,neutral,1,Man,asian
20592,26,00026.png,pos,0,Man,asian
20593,35,00035.png,neutral,0,Man,asian
20594,37,00037.png,pos,1,Man,asian
20595,49,00049.png,pos,0,Man,asian
20596,55,00055.png,pos,0,Man,asian
20597,68,00068.png,neutral,0,Man,asian
20598,70,00070.png,neutral,0,Man,asian
20599,74,00074.png,pos,0,Man,asian
20600,82,00082.png,pos,0,Man,asian
20601,83,00083.png,neutral,1,Man,asian
20602,86,00086.png,pos,0,Man,asian
20603,90,00090.png,pos,0,Man,asian
20604,92,00092.png,pos,0,Man,asian
20605,102,00102.png,neutral,0,Man,asian
20606,103,00103.png,pos,0,Man,asian
20607,106,00106.png,pos,0,Man,asian
20608,108,00108.png,pos,0,Man,asian
20609,124,00124.png,neutral,0,Man,asian
20610,140,00140.png,pos,0,Man,asian
20611,145,00145.png,neutral,0,Man,asian
20612,148,00148.png,neutral,1,Man,asian
20613,157,00157.png,pos,0,Man,asian
20614,160,00160.png,pos,1,Man,asian
20615,172,00172.png,neutral,0,Man,asian
20616,176,00176.png,pos,0,Man,asian
20617,177,00177.png,neutral,1,Man,asian
20618,188,00188.png,neutral,0,Man,asian
20619,199,00199.png,neutral,1,Man,asian
20620,204,00204.png,pos,1,Man,asian
20621,214,00214.png,pos,0,Man,asian
20622,234,00234.png,pos,1,Man,asian
20623,238,00238.png,pos,0,Man,asian
20624,239,00239.png,pos,1,Man,asian
20625,245,00245.png,neutral,0,Man,asian
20626,248,00248.png,pos,1,Man,asian
20627,250,00250.png,pos,1,Man,asian
20628,279,00279.png,neutral,0,Man,asian
20629,285,00285.png,neutral,0,Man,asian
20630,286,00286.png,pos,0,Man,asian
20631,292,00292.png,neutral,1,Man,asian
20632,306,00306.png,pos,1,Man,asian
20633,311,00311.png,pos,0,Man,asian
20634,319,00319.png,pos,0,Man,asian
20635,320,00320.png,neutral,0,Man,asian
20636,325,00325.png,pos,0,Man,asian
20637,346,00346.png,pos,1,Man,asian
20638,349,00349.png,neutral,0,Man,asian
20639,356,00356.png,pos,1,Man,asian
20640,364,00364.png,pos,0,Man,asian
20641,370,00370.png,pos,1,Man,asian
20642,379,00379.png,neutral,1,Man,asian
20643,382,00382.png,pos,1,Man,asian
20644,383,00383.png,neutral,0,Man,asian
20645,387,00387.png,neutral,1,Man,asian
20646,402,00402.png,neutral,0,Man,asian
20647,407,00407.png,neutral,1,Man,asian
20648,410,00410.png,pos,0,Man,asian
20649,414,00414.png,neutral,0,Man,asian
20650,421,00421.png,pos,0,Man,asian
20651,435,00435.png,pos,1,Man,asian
20652,440,00440.png,neutral,1,Man,asian
20653,444,00444.png,neutral,0,Man,asian
20654,449,00449.png,pos,0,Man,asian
20655,451,00451.png,pos,1,Man,asian
20656,454,00454.png,pos,0,Man,asian
20657,457,00457.png,pos,0,Man,asian
20658,460,00460.png,pos,0,Man,asian
20659,466,00466.png,pos,1,Man,asian
20660,467,00467.png,neutral,0,Man,asian
20661,482,00482.png,neutral,0,Man,asian
20662,497,00497.png,neutral,0,Man,asian
20663,507,00507.png,pos,0,Man,asian
20664,509,00509.png,pos,0,Man,asian
20665,510,00510.png,neutral,0,Man,asian
20666,514,00514.png,pos,1,Man,asian
20667,523,00523.png,pos,1,Man,asian
20668,529,00529.png,pos,0,Man,asian
20669,537,00537.png,pos,0,Man,asian
20670,540,00540.png,neutral,1,Man,asian
20671,542,00542.png,pos,1,Man,asian
20672,555,00555.png,neutral,0,Man,asian
20673,557,00557.png,neutral,0,Man,asian
20674,558,00558.png,neutral,0,Man,asian
20675,560,00560.png,pos,0,Man,asian
20676,567,00567.png,pos,1,Man,asian
20677,575,00575.png,pos,0,Man,asian
20678,577,00577.png,pos,0,Man,asian
20679,582,00582.png,neutral,0,Man,asian
20680,587,00587.png,pos,0,Man,asian
20681,593,00593.png,pos,0,Man,asian
20682,599,00599.png,pos,1,Man,asian
20683,624,00624.png,pos,0,Man,asian
20684,625,00625.png,pos,1,Man,asian
20685,629,00629.png,pos,0,Man,asian
20686,633,00633.png,pos,1,Man,asian
20687,637,00637.png,pos,0,Man,asian
20688,638,00638.png,pos,0,Man,asian
20689,642,00642.png,pos,0,Man,asian
20690,652,00652.png,pos,0,Man,asian
20691,662,00662.png,pos,1,Man,asian
20692,665,00665.png,neutral,0,Man,asian
20693,680,00680.png,neutral,1,Man,asian
20694,688,00688.png,pos,0,Man,asian
20695,696,00696.png,pos,0,Man,asian
20696,697,00697.png,pos,1,Man,asian
20697,713,00713.png,pos,0,Man,asian
20698,715,00715.png,pos,0,Man,asian
20699,722,00722.png,pos,0,Man,asian
20700,726,00726.png,neutral,1,Man,asian
20701,760,00760.png,pos,1,Man,asian
20702,761,00761.png,pos,0,Man,asian
20703,766,00766.png,pos,1,Man,asian
20704,769,00769.png,neutral,1,Man,asian
20705,770,00770.png,pos,0,Man,asian
20706,773,00773.png,neutral,0,Man,asian
20707,774,00774.png,pos,1,Man,asian
20708,783,00783.png,neutral,1,Man,asian
20709,789,00789.png,pos,1,Man,asian
20710,790,00790.png,neutral,0,Man,asian
20711,794,00794.png,pos,0,Man,asian
20712,804,00804.png,neutral,1,Man,asian
20713,811,00811.png,pos,1,Man,asian
20714,827,00827.png,neutral,0,Man,asian
20715,838,00838.png,neutral,0,Man,asian
20716,846,00846.png,neutral,1,Man,asian
20717,858,00858.png,neutral,0,Man,asian
20718,864,00864.png,neutral,0,Man,asian
20719,866,00866.png,pos,0,Man,asian
20720,871,00871.png,pos,1,Man,asian
20721,873,00873.png,pos,1,Man,asian
20722,884,00884.png,pos,0,Man,asian
20723,890,00890.png,pos,0,Man,asian
20724,893,00893.png,neutral,1,Man,asian
20725,897,00897.png,neutral,1,Man,asian
20726,906,00906.png,pos,1,Man,asian
20727,915,00915.png,neutral,0,Man,asian
20728,922,00922.png,neutral,1,Man,asian
20729,925,00925.png,pos,1,Man,asian
20730,930,00930.png,pos,1,Man,asian
20731,932,00932.png,neutral,0,Man,asian
20732,933,00933.png,neutral,0,Man,asian
20733,938,00938.png,neutral,1,Man,asian
20734,942,00942.png,pos,0,Man,asian
20735,947,00947.png,pos,0,Man,asian
20736,949,00949.png,pos,1,Man,asian
20737,958,00958.png,pos,1,Man,asian
20738,965,00965.png,pos,1,Man,asian
20739,972,00972.png,pos,0,Man,asian
20740,974,00974.png,neutral,0,Man,asian
20741,978,00978.png,pos,0,Man,asian
20742,983,00983.png,neutral,0,Man,asian
20743,993,00993.png,pos,0,Man,asian
20744,997,00997.png,neutral,1,Man,asian
20745,1018,01018.png,neutral,1,Man,asian
20746,1046,01046.png,pos,1,Man,asian
20747,1047,01047.png,neutral,0,Man,asian
20748,1049,01049.png,pos,0,Man,asian
20749,1050,01050.png,pos,0,Man,asian
20750,1058,01058.png,pos,0,Man,asian
20751,1060,01060.png,pos,1,Man,asian
20752,1066,01066.png,neutral,0,Man,asian
20753,1073,01073.png,pos,0,Man,asian
20754,1075,01075.png,pos,1,Man,asian
20755,1095,01095.png,pos,0,Man,asian
20756,1097,01097.png,pos,0,Man,asian
20757,1101,01101.png,pos,1,Man,asian
20758,1114,01114.png,neutral,0,Man,asian
20759,1122,01122.png,pos,0,Man,asian
20760,1126,01126.png,pos,0,Man,asian
20761,1131,01131.png,neutral,1,Man,asian
20762,1158,01158.png,pos,0,Man,asian
20763,1160,01160.png,neutral,0,Man,asian
20764,1168,01168.png,pos,0,Man,asian
20765,1171,01171.png,neutral,0,Man,asian
20766,1182,01182.png,neutral,0,Man,asian
20767,1193,01193.png,pos,0,Man,asian
20768,1196,01196.png,pos,1,Man,asian
20769,1200,01200.png,neutral,0,Man,asian
20770,1204,01204.png,pos,0,Man,asian
20771,1206,01206.png,neutral,0,Man,asian
20772,1211,01211.png,neutral,0,Man,asian
20773,1214,01214.png,neutral,0,Man,asian
20774,1216,01216.png,neutral,0,Man,asian
20775,1226,01226.png,neutral,1,Man,asian
20776,1238,01238.png,pos,0,Man,asian
20777,1250,01250.png,neutral,0,Man,asian
20778,1260,01260.png,pos,0,Man,asian
20779,1263,01263.png,pos,1,Man,asian
20780,1267,01267.png,pos,0,Man,asian
20781,1272,01272.png,pos,0,Man,asian
20782,1290,01290.png,pos,0,Man,asian
20783,1304,01304.png,neutral,0,Man,asian
20784,1311,01311.png,pos,0,Man,asian
20785,1314,01314.png,neutral,0,Man,asian
20786,1321,01321.png,neutral,0,Man,asian
20787,1323,01323.png,neutral,0,Man,asian
20788,1325,01325.png,pos,0,Man,asian
20789,1327,01327.png,neutral,0,Man,asian
20790,1331,01331.png,pos,0,Man,asian
20791,1337,01337.png,neutral,0,Man,asian
20792,1341,01341.png,neutral,1,Man,asian
20793,1342,01342.png,pos,1,Man,asian
20794,1371,01371.png,pos,0,Man,asian
20795,1375,01375.png,pos,1,Man,asian
20796,1380,01380.png,pos,0,Man,asian
20797,1385,01385.png,pos,1,Man,asian
20798,1388,01388.png,pos,0,Man,asian
20799,1396,01396.png,pos,1,Man,asian
20800,1410,01410.png,neutral,1,Man,asian
20801,1415,01415.png,pos,1,Man,asian
20802,1428,01428.png,pos,0,Man,asian
20803,1445,01445.png,pos,1,Man,asian
20804,1446,01446.png,neutral,0,Man,asian
20805,1453,01453.png,pos,0,Man,asian
20806,1456,01456.png,pos,0,Man,asian
20807,1462,01462.png,neutral,1,Man,asian
20808,1465,01465.png,neutral,0,Man,asian
20809,1467,01467.png,pos,0,Man,asian
20810,1470,01470.png,neutral,1,Man,asian
20811,1471,01471.png,pos,0,Man,asian
20812,1481,01481.png,pos,0,Man,asian
20813,1490,01490.png,neutral,1,Man,asian
20814,1499,01499.png,neutral,0,Man,asian
20815,1514,01514.png,pos,1,Man,asian
20816,1518,01518.png,pos,1,Man,asian
20817,1533,01533.png,pos,1,Man,asian
20818,1539,01539.png,pos,0,Man,asian
20819,1543,01543.png,pos,1,Man,asian
20820,1549,01549.png,neutral,1,Man,asian
20821,1558,01558.png,neutral,1,Man,asian
20822,1559,01559.png,neutral,0,Man,asian
20823,1565,01565.png,neutral,1,Man,asian
20824,1567,01567.png,pos,1,Man,asian
20825,1580,01580.png,pos,1,Man,asian
20826,1593,01593.png,pos,0,Man,asian
20827,1595,01595.png,pos,0,Man,asian
20828,1600,01600.png,pos,1,Man,asian
20829,1602,01602.png,pos,1,Man,asian
20830,1609,01609.png,neutral,1,Man,asian
20831,1614,01614.png,pos,0,Man,asian
20832,1640,01640.png,pos,0,Man,asian
20833,1650,01650.png,neutral,1,Man,asian
20834,1652,01652.png,neutral,0,Man,asian
20835,1660,01660.png,pos,1,Man,asian
20836,1664,01664.png,pos,0,Man,asian
20837,1672,01672.png,pos,1,Man,asian
20838,1683,01683.png,pos,1,Man,asian
20839,1693,01693.png,neutral,0,Man,asian
20840,1695,01695.png,pos,1,Man,asian
20841,1697,01697.png,pos,0,Man,asian
20842,1698,01698.png,neutral,0,Man,asian
20843,1700,01700.png,neutral,1,Man,asian
20844,1705,01705.png,neutral,0,Man,asian
20845,1707,01707.png,pos,0,Man,asian
20846,1709,01709.png,neutral,1,Man,asian
20847,1730,01730.png,neutral,0,Man,asian
20848,1731,01731.png,pos,0,Man,asian
20849,1735,01735.png,pos,1,Man,asian
20850,1745,01745.png,pos,0,Man,asian
20851,1746,01746.png,pos,0,Man,asian
20852,1752,01752.png,pos,0,Man,asian
20853,1759,01759.png,pos,1,Man,asian
20854,1760,01760.png,pos,0,Man,asian
20855,1764,01764.png,pos,0,Man,asian
20856,1768,01768.png,pos,0,Man,asian
20857,1775,01775.png,neutral,0,Man,asian
20858,1791,01791.png,pos,0,Man,asian
20859,1795,01795.png,pos,0,Man,asian
20860,1797,01797.png,pos,1,Man,asian
20861,1806,01806.png,neutral,0,Man,asian
20862,1811,01811.png,neutral,1,Man,asian
20863,1827,01827.png,pos,0,Man,asian
20864,1828,01828.png,neutral,1,Man,asian
20865,1841,01841.png,pos,0,Man,asian
20866,1856,01856.png,pos,0,Man,asian
20867,1857,01857.png,pos,1,Man,asian
20868,1868,01868.png,pos,1,Man,asian
20869,1869,01869.png,pos,0,Man,asian
20870,1875,01875.png,pos,1,Man,asian
20871,1879,01879.png,neutral,0,Man,asian
20872,1880,01880.png,neutral,1,Man,asian
20873,1887,01887.png,pos,0,Man,asian
20874,1891,01891.png,neutral,0,Man,asian
20875,1893,01893.png,pos,0,Man,asian
20876,1901,01901.png,pos,0,Man,asian
20877,1913,01913.png,neutral,0,Man,asian
20878,1923,01923.png,pos,0,Man,asian
20879,1924,01924.png,pos,0,Man,asian
20880,1933,01933.png,pos,0,Man,asian
20881,1934,01934.png,pos,0,Man,asian
20882,1942,01942.png,pos,1,Man,asian
20883,1954,01954.png,pos,1,Man,asian
20884,1959,01959.png,pos,1,Man,asian
20885,1966,01966.png,neutral,0,Man,asian
20886,1974,01974.png,pos,1,Man,asian
20887,1975,01975.png,pos,1,Man,asian
20888,1978,01978.png,neutral,0,Man,asian
20889,1987,01987.png,pos,0,Man,asian
20890,2019,02019.png,neutral,1,Man,asian
20891,2021,02021.png,pos,0,Man,asian
20892,2028,02028.png,pos,0,Man,asian
20893,2030,02030.png,pos,0,Man,asian
20894,2032,02032.png,neutral,0,Man,asian
20895,2033,02033.png,neutral,1,Man,asian
20896,2041,02041.png,pos,0,Man,asian
20897,2048,02048.png,pos,0,Man,asian
20898,2049,02049.png,neutral,0,Man,asian
20899,2057,02057.png,neutral,0,Man,asian
20900,2071,02071.png,pos,0,Man,asian
20901,2072,02072.png,neutral,1,Man,asian
20902,2075,02075.png,neutral,0,Man,asian
20903,2082,02082.png,neutral,0,Man,asian
20904,2099,02099.png,pos,0,Man,asian
20905,2112,02112.png,pos,1,Man,asian
20906,2123,02123.png,pos,0,Man,asian
20907,2126,02126.png,neutral,1,Man,asian
20908,2133,02133.png,neutral,0,Man,asian
20909,2136,02136.png,pos,1,Man,asian
20910,2141,02141.png,pos,0,Man,asian
20911,2152,02152.png,neutral,1,Man,asian
20912,2153,02153.png,pos,0,Man,asian
20913,2159,02159.png,neutral,0,Man,asian
20914,2162,02162.png,pos,1,Man,asian
20915,2168,02168.png,pos,0,Man,asian
20916,2178,02178.png,neutral,1,Man,asian
20917,2189,02189.png,pos,1,Man,asian
20918,2199,02199.png,pos,1,Man,asian
20919,2204,02204.png,neutral,1,Man,asian
20920,2205,02205.png,pos,0,Man,asian
20921,2212,02212.png,pos,0,Man,asian
20922,2229,02229.png,pos,0,Man,asian
20923,2237,02237.png,pos,1,Man,asian
20924,2239,02239.png,pos,0,Man,asian
20925,2247,02247.png,pos,0,Man,asian
20926,2253,02253.png,pos,0,Man,asian
20927,2254,02254.png,pos,0,Man,asian
20928,2255,02255.png,pos,0,Man,asian
20929,2265,02265.png,pos,0,Man,asian
20930,2284,02284.png,pos,0,Man,asian
20931,2285,02285.png,neutral,0,Man,asian
20932,2295,02295.png,pos,1,Man,asian
20933,2296,02296.png,pos,1,Man,asian
20934,2302,02302.png,pos,0,Man,asian
